,HINCP,NP,AGEP,RAC1P,ESR,SEX,WIF,HUPAC,HHT,PUMA,ST
108,2,2,43,1,0,2,2,3,1,1202,24
109,2,2,1,3,0,2,2,3,1,1202,24
110,2,2,47,1,0,1,2,3,1,1202,24
111,2,2,40,1,0,2,2,3,1,1202,24
112,2,2,45,1,0,3,2,3,1,1202,24
113,2,2,35,1,0,1,2,3,1,1202,24
114,2,2,1,4,0,2,2,3,1,1202,24
115,2,2,22,1,0,3,2,3,1,1202,24
116,2,2,1,4,0,2,2,3,1,1202,24
117,2,2,31,1,0,1,2,3,1,1202,24
118,2,2,1,4,0,2,2,3,1,1202,24
119,2,2,1,5,0,1,3,3,1,1202,24
120,2,2,2,1,0,2,3,3,1,1202,24
121,2,2,52,1,0,2,2,3,1,1202,24
122,2,3,20,2,0,1,3,3,1,1202,24
123,2,2,1,6,0,2,2,3,1,1202,24
124,2,2,14,1,0,3,2,4,1,1202,24
125,2,2,1,4,0,2,2,3,1,1202,24
126,2,2,1,4,0,2,3,3,1,1202,24
127,2,2,1,3,0,1,3,3,1,1202,24
128,2,2,1,4,0,2,3,3,1,1202,24
129,2,2,10,1,0,2,2,3,1,1202,24
130,2,2,44,1,0,1,2,3,1,1202,24
131,2,2,28,1,0,1,2,3,1,1202,24
132,2,2,1,6,0,2,2,3,1,1202,24
133,2,2,1,2,0,2,2,3,1,1202,24
134,2,2,6,1,0,2,2,3,1,1202,24
135,2,2,1,6,0,1,3,3,1,1202,24
136,2,2,37,1,0,2,2,3,1,1202,24
137,2,2,25,1,0,1,2,3,1,1202,24
138,2,2,34,1,0,1,2,3,1,1202,24
139,2,2,13,1,0,2,2,3,1,1202,24
140,2,2,1,2,0,1,3,3,1,1202,24
141,2,2,1,5,0,1,3,3,1,1202,24
142,2,2,16,2,0,1,3,3,1,1202,24
143,2,2,1,6,0,2,2,3,1,1202,24
144,2,3,29,2,0,1,2,3,1,1202,24
145,2,2,1,6,0,1,3,3,1,1202,24
146,2,2,1,6,0,1,3,3,1,1202,24
147,2,2,9,3,0,1,3,3,1,1202,24
148,2,2,1,5,0,1,3,3,1,1202,24
149,2,2,63,1,0,3,2,3,1,1202,24
150,2,2,39,1,0,2,2,3,1,1202,24
151,2,2,1,7,0,1,3,3,1,1202,24
152,2,2,52,1,0,3,2,3,1,1202,24
153,2,2,1,5,0,2,2,3,1,1202,24
154,2,2,1,4,0,1,3,3,1,1202,24
155,2,2,42,1,0,2,2,2,1,1202,24
156,2,2,1,5,0,2,2,3,1,1202,24
157,2,2,1,2,0,1,3,3,1,1202,24
158,2,2,3,1,0,2,2,3,1,1202,24
159,2,2,46,1,0,1,2,3,1,1202,24
160,2,2,1,6,0,1,3,3,1,1202,24
161,2,2,26,1,0,1,2,3,1,1202,24
162,2,2,14,1,0,2,2,3,1,1202,24
163,2,2,1,3,0,2,2,3,1,1202,24
164,2,2,40,1,0,1,2,3,1,1202,24
165,2,2,41,1,0,1,2,3,1,1202,24
166,2,2,1,5,0,2,3,3,1,1202,24
167,2,2,33,2,0,1,2,3,1,1202,24
168,2,2,40,1,0,1,2,3,1,1202,24
169,2,2,10,1,0,2,2,3,1,1202,24
170,2,2,1,5,0,1,3,3,1,1202,24
171,2,2,49,1,0,2,2,3,1,1202,24
172,2,2,24,1,0,1,2,3,1,1202,24
173,2,2,46,1,0,2,2,3,1,1202,24
174,2,2,10,1,0,2,2,3,1,1202,24
175,2,2,1,2,0,2,2,3,1,1202,24
176,2,2,56,1,0,3,2,3,1,1202,24
177,2,2,21,1,0,1,3,3,1,1202,24
178,2,2,1,3,0,2,3,3,1,1202,24
179,2,2,17,1,0,2,2,3,1,1202,24
180,2,2,1,6,0,1,3,3,1,1202,24
181,2,2,13,1,0,2,2,3,1,1202,24
182,2,2,39,1,0,2,2,3,1,1202,24
183,2,2,1,5,0,1,3,3,1,1202,24
184,2,2,7,1,0,1,3,3,1,1202,24
185,2,2,34,1,0,3,2,3,1,1202,24
186,2,2,16,1,0,2,3,3,1,1202,24
187,2,3,13,2,0,1,3,3,1,1202,24
188,2,2,1,5,0,2,2,3,1,1202,24
189,2,2,24,1,0,2,2,3,1,1202,24
190,2,2,45,1,0,1,2,3,1,1202,24
191,2,2,1,3,0,2,2,3,1,1202,24
192,2,2,37,1,0,1,2,3,1,1202,24
193,2,2,47,1,0,2,2,3,1,1202,24
194,2,2,42,1,0,2,2,3,1,1202,24
195,2,2,1,6,0,2,2,3,1,1202,24
196,2,2,1,4,0,1,3,3,1,1202,24
197,2,2,19,1,0,1,3,3,1,1202,24
198,2,2,47,1,0,2,2,3,1,1202,24
199,2,2,1,2,0,1,3,3,1,1202,24
200,2,2,1,6,0,2,2,3,1,1202,24
201,2,2,1,5,0,1,3,3,1,1202,24
202,2,2,1,7,0,1,3,3,1,1202,24
203,2,2,50,1,0,1,2,3,1,1202,24
204,2,2,39,1,0,1,2,3,1,1202,24
205,2,2,50,1,0,3,2,3,1,1202,24
206,2,3,17,2,0,1,3,3,1,1202,24
207,2,2,1,4,0,1,3,3,1,1202,24
208,2,2,1,4,0,1,3,3,1,1202,24
209,2,2,30,1,0,3,2,3,1,1202,24
210,2,2,28,1,0,2,2,3,1,1202,24
211,2,2,1,3,0,2,3,3,1,1202,24
212,2,2,2,1,0,2,3,3,1,1202,24
213,2,2,47,1,0,2,2,3,1,1202,24
214,2,2,23,1,0,1,3,3,1,1202,24
215,2,2,1,6,0,3,3,4,1,1202,24
216,2,2,55,1,0,2,2,3,1,1202,24
217,2,2,27,1,0,3,2,3,1,1202,24
218,2,2,20,1,0,2,2,3,1,1202,24
219,2,2,1,6,0,2,2,3,1,1202,24
220,2,3,17,2,0,1,3,3,1,1202,24
221,2,2,4,3,0,1,3,3,1,1202,24
222,2,2,54,1,0,1,2,3,1,1202,24
223,2,2,1,5,0,1,3,3,1,1202,24
224,2,2,50,1,0,1,2,3,1,1202,24
225,2,2,1,4,0,1,3,3,1,1202,24
226,2,3,18,2,0,1,3,3,1,1202,24
227,2,2,32,1,0,1,2,3,1,1202,24
228,2,2,25,1,0,2,2,3,1,1202,24
229,2,2,1,2,0,1,3,3,1,1202,24
230,2,2,45,1,0,1,2,3,1,1202,24
231,2,2,1,3,0,3,3,4,1,1202,24
232,2,2,27,1,0,2,2,3,1,1202,24
233,2,2,33,1,0,1,2,3,1,1202,24
234,2,2,1,8,0,1,3,3,1,1202,24
235,2,2,36,1,0,2,2,3,1,1202,24
236,2,2,1,3,0,3,3,4,1,1202,24
237,2,2,1,7,0,1,3,3,1,1202,24
238,2,2,1,7,0,2,2,4,1,1202,24
239,2,2,15,2,0,1,3,3,1,1202,24
240,2,2,34,1,0,1,2,3,1,1202,24
241,2,2,1,2,0,2,3,3,1,1202,24
242,2,2,36,1,0,1,2,3,1,1202,24
243,2,2,42,1,0,2,2,3,1,1202,24
244,2,2,1,5,0,2,2,3,1,1202,24
245,2,2,46,1,0,2,2,3,1,1202,24
246,2,2,22,1,0,2,2,3,1,1202,24
247,2,2,17,1,0,1,3,3,1,1202,24
248,2,2,1,4,0,1,3,3,1,1202,24
249,2,2,1,4,0,1,3,3,1,1202,24
250,2,2,16,1,0,3,2,4,1,1202,24
251,2,2,30,1,0,1,2,3,1,1202,24
252,2,2,33,1,0,1,2,3,1,1202,24
253,2,2,1,2,0,2,2,3,1,1202,24
254,2,2,20,2,0,1,2,3,1,1202,24
255,2,2,49,1,0,3,2,3,1,1202,24
256,2,3,10,3,0,1,3,3,1,1202,24
257,2,2,49,1,0,2,2,3,1,1202,24
258,2,2,32,1,0,2,2,3,1,1202,24
259,2,2,1,4,0,2,2,3,1,1202,24
260,2,2,2,1,0,2,2,3,1,1202,24
261,2,2,49,1,0,1,2,3,1,1202,24
262,2,2,16,1,0,3,2,3,1,1202,24
263,2,2,1,2,0,2,3,3,1,1202,24
264,2,2,31,1,0,1,2,3,1,1202,24
265,2,2,36,1,0,1,2,3,1,1202,24
266,2,2,41,1,0,2,2,3,1,1202,24
267,2,2,1,5,0,1,3,3,1,1202,24
268,2,3,9,3,0,1,3,3,1,1202,24
269,2,2,31,1,0,1,2,3,1,1202,24
270,2,2,45,1,0,2,2,3,1,1202,24
271,2,2,36,1,0,2,2,3,1,1202,24
272,2,2,17,1,0,2,2,3,1,1202,24
273,2,2,38,1,0,2,2,3,1,1202,24
274,2,2,53,1,0,1,2,3,1,1202,24
275,2,2,12,1,0,2,2,3,1,1202,24
276,2,2,40,1,0,1,2,3,1,1202,24
277,2,2,1,3,0,1,3,3,1,1202,24
278,2,2,1,2,0,2,2,3,1,1202,24
279,2,2,40,1,0,2,2,3,1,1202,24
280,2,2,42,1,0,2,2,2,1,1202,24
281,2,2,12,1,0,2,2,3,1,1202,24
282,2,2,9,2,0,1,3,3,1,1202,24
283,2,2,37,1,0,1,2,3,1,1202,24
284,2,4,17,3,0,1,3,3,1,1202,24
285,2,2,30,1,0,2,2,3,1,1202,24
286,2,2,33,1,0,1,2,3,1,1202,24
287,2,2,22,1,0,1,2,3,1,1202,24
288,2,2,1,3,0,1,3,3,1,1202,24
289,2,2,43,1,0,2,2,3,1,1202,24
290,2,2,9,1,0,3,3,4,1,1202,24
291,2,2,1,8,0,1,3,3,1,1202,24
292,2,2,6,1,0,2,2,3,1,1202,24
293,2,2,1,5,0,1,3,3,1,1202,24
294,2,2,35,1,0,2,2,3,1,1202,24
295,2,2,1,6,0,1,3,3,1,1202,24
296,2,2,1,3,0,1,3,3,1,1202,24
297,2,2,1,3,0,2,3,3,1,1202,24
298,2,2,7,1,0,1,3,3,1,1202,24
299,2,2,19,1,0,2,2,3,1,1202,24
300,2,2,1,2,0,2,3,3,1,1202,24
301,2,2,12,1,0,1,3,3,1,1202,24
302,2,2,42,1,0,1,2,3,1,1202,24
303,2,2,45,1,0,2,2,3,1,1202,24
304,2,2,1,4,0,1,3,3,1,1202,24
305,2,2,1,3,0,2,2,3,1,1202,24
306,2,2,12,1,0,2,2,3,1,1202,24
307,2,2,34,1,0,3,2,3,1,1202,24
308,2,2,43,1,0,1,2,3,1,1202,24
309,2,2,56,1,0,1,2,3,1,1202,24
310,2,2,1,1,0,2,3,3,1,1202,24
311,2,2,1,5,0,1,3,3,1,1202,24
312,2,2,1,5,0,2,2,3,1,1202,24
313,2,2,32,2,0,1,2,3,1,1202,24
314,2,2,35,1,0,1,2,3,1,1202,24
315,2,2,45,1,0,2,2,3,1,1202,24
316,2,2,42,1,0,1,2,3,1,1202,24
317,2,2,1,6,0,1,3,3,1,1202,24
318,2,2,38,1,0,2,2,3,1,1202,24
319,2,2,54,1,0,2,2,3,1,1202,24
320,2,3,20,3,0,1,3,2,1,1202,24
321,2,4,18,3,0,1,3,3,1,1202,24
322,2,2,48,1,0,2,2,3,1,1202,24
323,2,2,1,6,0,1,3,3,1,1202,24
324,2,2,1,5,0,2,2,3,1,1202,24
325,2,2,1,2,0,1,3,3,1,1202,24
326,2,2,40,1,0,1,2,3,1,1202,24
327,2,2,1,4,0,2,2,3,1,1202,24
328,2,2,1,2,0,2,3,3,1,1202,24
329,2,2,42,1,0,1,2,3,1,1202,24
330,2,2,1,4,0,2,2,3,1,1202,24
331,2,2,1,1,0,2,2,3,1,1202,24
332,2,2,24,2,0,1,2,3,1,1202,24
333,2,2,46,1,0,2,2,3,1,1202,24
334,2,2,3,2,0,1,3,3,1,1202,24
335,2,2,32,2,0,1,2,3,1,1202,24
336,2,2,1,2,0,2,3,3,1,1202,24
337,2,2,1,3,0,2,2,3,1,1202,24
338,2,2,47,1,0,2,2,3,1,1202,24
339,2,2,28,1,0,1,2,3,1,1202,24
340,2,2,40,1,0,2,2,3,1,1202,24
341,2,2,33,1,0,2,2,3,1,1202,24
342,2,2,1,5,0,1,3,3,1,1202,24
343,2,2,3,1,0,2,2,3,1,1202,24
344,2,2,1,6,0,1,3,3,1,1202,24
345,2,2,16,1,0,2,2,3,1,1202,24
346,2,2,36,1,0,1,2,3,1,1202,24
347,2,2,46,1,0,3,2,3,1,1202,24
348,2,2,1,7,0,1,3,3,1,1202,24
349,2,2,31,1,0,1,2,3,1,1202,24
350,2,2,35,1,0,3,2,3,1,1202,24
351,2,2,1,4,0,2,2,3,1,1202,24
352,2,2,33,1,0,1,2,3,1,1202,24
353,2,3,20,2,0,1,2,3,1,1202,24
354,2,2,46,1,0,1,2,3,1,1202,24
355,2,2,1,6,0,2,2,3,1,1202,24
356,2,2,1,4,0,1,3,3,1,1202,24
357,2,2,19,1,0,2,2,3,1,1202,24
358,2,2,56,1,0,1,2,3,1,1202,24
359,2,2,5,1,0,2,2,3,1,1202,24
360,2,2,12,1,0,2,2,3,1,1202,24
361,2,2,1,4,0,2,2,3,1,1202,24
362,2,2,26,1,0,1,2,3,1,1202,24
363,2,2,28,1,0,1,2,3,1,1202,24
364,2,2,1,6,0,1,3,3,1,1202,24
365,2,2,1,1,0,2,3,3,1,1202,24
366,2,2,1,3,0,3,3,4,1,1202,24
367,2,2,24,1,0,2,2,3,1,1202,24
368,2,2,45,1,0,2,2,3,1,1202,24
369,2,2,1,2,0,1,3,3,1,1202,24
370,2,2,1,3,0,2,2,3,1,1202,24
371,2,2,36,1,0,2,2,3,1,1202,24
372,2,3,29,2,0,1,2,3,1,1202,24
373,2,2,1,2,0,2,2,3,1,1202,24
374,2,2,44,1,0,2,2,3,1,1202,24
375,2,2,43,1,0,1,2,3,1,1202,24
376,2,2,34,1,0,3,2,3,1,1202,24
377,2,2,29,1,0,1,2,3,1,1202,24
378,2,2,42,1,0,3,2,3,1,1202,24
379,2,2,10,1,0,1,3,3,1,1202,24
380,2,2,41,1,0,1,2,3,1,1202,24
381,2,2,1,1,0,1,3,3,1,1202,24
382,2,2,57,1,0,1,2,3,1,1202,24
383,2,2,22,1,0,2,2,3,1,1202,24
384,2,2,1,5,0,2,2,3,1,1202,24
385,2,2,42,1,0,2,2,3,1,1202,24
386,2,2,36,1,0,1,2,3,1,1202,24
387,2,2,16,1,0,2,2,3,1,1202,24
388,2,2,18,1,0,2,2,3,1,1202,24
389,2,2,45,1,0,3,3,3,1,1202,24
390,2,2,41,1,0,1,2,3,1,1202,24
391,2,2,1,4,0,1,3,3,1,1202,24
392,2,2,36,1,0,1,2,3,1,1202,24
393,2,2,1,2,0,2,2,3,1,1202,24
394,2,2,1,3,0,1,3,3,1,1202,24
395,2,2,3,1,0,2,2,3,1,1202,24
396,2,2,24,1,0,3,3,4,1,1202,24
397,2,2,1,7,0,1,3,3,1,1202,24
398,2,2,2,1,0,2,2,3,1,1202,24
399,2,2,1,1,0,2,3,3,1,1202,24
400,2,2,49,1,0,1,2,3,1,1202,24
401,2,2,31,1,0,1,2,3,1,1202,24
402,2,2,1,5,0,1,3,3,1,1202,24
403,2,2,38,1,0,1,2,3,1,1202,24
404,2,2,1,7,0,2,2,3,1,1202,24
405,2,2,1,4,0,1,3,3,1,1202,24
406,2,2,2,1,0,2,2,3,1,1202,24
407,2,2,14,1,0,2,2,3,1,1202,24
408,2,2,1,3,0,2,2,3,1,1202,24
409,2,2,40,1,0,1,2,3,1,1202,24
410,2,2,2,3,0,1,3,3,1,1202,24
411,2,2,37,1,0,1,2,3,1,1202,24
412,2,2,37,1,0,2,2,3,1,1202,24
413,2,2,1,1,0,2,2,3,1,1202,24
414,2,2,39,1,0,1,2,3,1,1202,24
415,2,2,1,7,0,1,3,3,1,1202,24
416,2,2,1,2,0,2,2,3,1,1202,24
417,2,2,45,1,0,2,2,2,1,1202,24
418,2,2,38,1,0,1,2,3,1,1202,24
419,2,2,1,9,0,1,2,3,1,1202,24
420,2,2,1,10,0,1,3,3,1,1202,24
421,2,2,21,1,0,2,2,3,1,1202,24
422,2,2,4,1,0,2,2,3,1,1202,24
423,2,2,26,1,0,2,2,3,1,1202,24
424,2,2,5,1,0,2,2,3,1,1202,24
425,2,2,41,1,0,2,2,3,1,1202,24
426,2,2,6,2,0,1,3,3,1,1202,24
427,2,2,41,1,0,2,2,3,1,1202,24
428,2,2,38,1,0,2,2,3,1,1202,24
429,2,2,4,1,0,2,2,3,1,1202,24
430,2,2,1,3,0,1,3,3,1,1202,24
431,2,2,37,1,0,1,2,3,1,1202,24
432,2,2,1,3,0,2,3,3,1,1202,24
433,2,2,38,1,0,1,2,3,1,1202,24
434,2,2,30,1,0,2,2,3,1,1202,24
435,2,2,37,1,0,1,2,3,1,1202,24
436,2,2,48,1,0,2,2,3,1,1202,24
437,2,2,24,1,0,2,2,3,1,1202,24
438,2,2,65,1,0,3,2,3,1,1202,24
439,2,3,26,2,0,1,2,3,1,1202,24
440,2,2,31,1,0,1,2,3,1,1202,24
441,2,2,32,1,0,2,2,3,1,1202,24
442,2,2,49,1,0,2,2,3,1,1202,24
443,2,2,54,1,0,2,2,3,1,1202,24
444,2,2,1,4,0,1,3,3,1,1202,24
445,2,2,39,1,0,1,2,3,1,1202,24
446,2,2,48,1,0,1,2,3,1,1202,24
447,2,2,24,2,0,1,2,3,1,1202,24
448,2,2,44,1,0,2,2,3,1,1202,24
449,2,2,36,1,0,1,2,3,1,1202,24
450,2,2,1,6,0,1,3,3,1,1202,24
451,2,2,38,1,0,2,2,3,1,1202,24
452,2,2,35,1,0,2,2,3,1,1202,24
453,2,2,39,1,0,1,2,3,1,1202,24
454,2,2,1,8,0,1,3,3,1,1202,24
455,2,2,1,5,0,1,3,3,1,1202,24
456,2,2,41,1,0,1,2,3,1,1202,24
457,2,2,1,1,0,2,3,3,1,1202,24
458,2,2,40,1,0,1,2,3,1,1202,24
459,2,2,50,1,0,1,2,3,1,1202,24
460,2,2,1,7,0,1,2,3,1,1202,24
461,2,2,7,2,0,1,3,3,1,1202,24
462,2,2,1,8,0,1,3,3,1,1202,24
463,2,2,54,1,0,2,2,3,1,1202,24
464,2,2,42,1,0,2,2,3,1,1202,24
465,2,2,1,1,0,2,3,3,1,1202,24
466,2,2,24,1,0,1,2,3,1,1202,24
467,2,2,41,1,0,2,2,3,1,1202,24
468,2,2,1,1,0,1,3,3,1,1202,24
469,2,2,1,7,0,1,3,3,1,1202,24
470,2,2,4,1,0,2,2,3,1,1202,24
471,2,2,38,1,0,1,2,3,1,1202,24
472,2,2,36,1,0,1,2,3,1,1202,24
473,2,2,1,3,0,1,3,3,1,1202,24
474,2,2,1,2,0,2,2,3,1,1202,24
475,2,2,1,5,0,1,3,3,1,1202,24
476,2,2,38,1,0,2,2,3,1,1202,24
477,2,2,15,1,0,1,3,3,1,1202,24
478,2,2,45,1,0,2,2,3,1,1202,24
479,2,2,30,1,0,2,2,3,1,1202,24
480,2,2,38,1,0,2,2,3,1,1202,24
481,2,2,33,1,0,1,2,3,1,1202,24
482,2,2,1,5,0,2,2,3,1,1202,24
483,2,2,1,3,0,2,2,3,1,1202,24
484,2,2,28,1,0,2,2,3,1,1202,24
485,2,2,51,1,0,1,2,3,1,1202,24
486,2,2,48,1,0,1,2,3,1,1202,24
487,2,2,13,1,0,3,2,3,1,1202,24
488,2,2,1,4,0,2,2,3,1,1202,24
489,2,2,37,1,0,1,2,3,1,1202,24
490,2,2,15,1,0,2,2,3,1,1202,24
491,2,2,41,1,0,1,2,3,1,1202,24
492,2,2,52,1,0,2,2,3,1,1202,24
493,2,4,10,3,0,1,3,3,1,1202,24
494,2,2,32,1,0,1,2,3,1,1202,24
495,2,2,1,2,0,2,2,3,1,1202,24
496,2,2,5,1,0,2,3,3,1,1202,24
497,2,2,47,1,0,2,2,3,1,1202,24
498,2,3,25,2,0,1,3,3,1,1202,24
499,2,2,35,1,0,2,2,3,1,1202,24
500,2,2,35,1,0,1,2,3,1,1202,24
501,2,2,49,1,0,2,2,3,1,1202,24
502,2,2,32,1,0,2,2,3,1,1202,24
503,2,2,21,1,0,2,2,3,1,1202,24
504,2,2,1,5,0,1,3,3,1,1202,24
505,2,2,41,1,0,2,2,2,1,1202,24
506,2,2,1,3,0,2,2,3,1,1202,24
507,2,2,3,1,0,2,3,3,1,1202,24
508,2,2,41,1,0,1,2,3,1,1202,24
509,2,2,16,1,0,3,2,3,1,1202,24
510,2,2,1,4,0,1,3,3,1,1202,24
511,2,2,45,1,0,1,2,3,1,1202,24
512,2,2,41,1,0,2,2,3,1,1202,24
513,2,2,43,1,0,1,2,3,1,1202,24
514,2,2,16,1,0,1,3,3,1,1202,24
515,2,2,30,1,0,1,2,3,1,1202,24
516,2,2,26,1,0,1,2,3,1,1202,24
517,2,2,4,1,0,2,2,3,1,1202,24
518,2,2,1,2,0,2,2,3,1,1202,24
519,2,2,1,6,0,2,2,3,1,1202,24
520,2,2,48,1,0,3,2,3,1,1202,24
521,2,2,49,1,0,2,2,3,1,1202,24
522,2,2,1,1,0,2,3,3,1,1202,24
523,2,2,1,6,0,1,3,3,1,1202,24
524,2,2,49,1,0,2,2,3,1,1202,24
525,2,2,1,3,0,2,2,3,1,1202,24
526,2,2,1,3,0,2,2,3,1,1202,24
527,2,2,1,6,0,2,2,3,1,1202,24
528,2,2,35,1,0,2,2,3,1,1202,24
529,2,2,27,1,0,2,2,3,1,1202,24
530,2,2,1,3,0,1,3,3,1,1202,24
531,2,2,1,5,0,2,2,3,1,1202,24
532,2,2,6,1,0,3,3,4,1,1202,24
533,2,2,36,1,0,1,2,3,1,1202,24
534,2,2,1,1,0,1,3,3,1,1202,24
535,2,2,39,1,0,1,2,3,1,1202,24
536,2,2,42,1,0,2,2,3,1,1202,24
537,2,2,46,1,0,1,2,3,1,1202,24
538,2,2,1,3,0,1,3,3,1,1202,24
539,2,2,38,1,0,2,2,3,1,1202,24
540,2,2,31,1,0,2,2,3,1,1202,24
541,2,2,49,1,0,1,2,3,1,1202,24
542,2,2,1,7,0,1,3,3,1,1202,24
543,2,2,36,1,0,2,2,3,1,1202,24
544,2,2,12,1,0,3,3,4,1,1202,24
545,2,2,36,1,0,2,2,3,1,1202,24
546,2,2,38,1,0,2,2,3,1,1202,24
547,2,2,34,1,0,1,2,3,1,1202,24
548,2,3,20,2,0,1,3,3,1,1202,24
549,2,2,1,3,0,1,3,3,1,1202,24
550,2,2,44,1,0,2,2,2,1,1202,24
551,2,2,1,4,0,1,3,3,1,1202,24
552,2,2,22,1,0,2,2,3,1,1202,24
553,2,2,1,6,0,2,2,3,1,1202,24
554,2,2,2,1,0,2,3,3,1,1202,24
555,2,2,28,1,0,1,2,3,1,1202,24
