,0,1,2,3,4,5,6,7,8,9,10
77,4.0,3.0,30.0,1.0,0.0,1.0,4.0,3.0,1.0,1203.0,24.0
78,4.0,2.0,47.0,1.0,1.0,2.0,2.0,3.0,3.0,1203.0,24.0
79,3.0,3.0,37.0,1.0,2.0,1.0,4.0,1.0,1.0,1203.0,24.0
80,2.0,3.0,35.0,1.0,2.0,1.0,4.0,3.0,1.0,1203.0,24.0
81,6.0,3.0,40.0,1.0,0.0,1.0,2.0,4.0,1.0,1203.0,24.0
82,2.0,4.0,41.0,1.0,4.0,1.0,3.0,4.0,1.0,1203.0,24.0
83,2.0,3.0,49.0,1.0,5.0,1.0,4.0,4.0,1.0,1203.0,24.0
84,5.0,2.0,41.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
85,6.0,3.0,49.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
86,5.0,4.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,1203.0,24.0
87,3.0,3.0,34.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
88,3.0,2.0,40.0,1.0,1.0,1.0,2.0,4.0,2.0,1203.0,24.0
89,5.0,4.0,42.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
90,4.0,2.0,50.0,1.0,1.0,2.0,3.0,3.0,3.0,1203.0,24.0
91,5.0,4.0,12.0,1.0,0.0,1.0,3.0,3.0,1.0,1203.0,24.0
92,6.0,3.0,51.0,1.0,0.0,1.0,3.0,2.0,1.0,1203.0,24.0
93,2.0,3.0,51.0,1.0,5.0,1.0,4.0,4.0,1.0,1203.0,24.0
94,5.0,3.0,42.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
95,5.0,4.0,11.0,1.0,1.0,2.0,4.0,3.0,1.0,1203.0,24.0
96,5.0,4.0,11.0,1.0,1.0,2.0,3.0,2.0,1.0,1203.0,24.0
97,5.0,2.0,48.0,1.0,1.0,2.0,3.0,3.0,3.0,1203.0,24.0
98,5.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1203.0,24.0
99,5.0,4.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,1203.0,24.0
100,5.0,4.0,16.0,1.0,3.0,2.0,3.0,4.0,1.0,1203.0,24.0
101,2.0,3.0,44.0,1.0,4.0,1.0,4.0,2.0,1.0,1203.0,24.0
102,6.0,3.0,50.0,1.0,0.0,1.0,3.0,2.0,1.0,1203.0,24.0
103,6.0,3.0,49.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
104,6.0,3.0,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
105,2.0,2.0,37.0,1.0,6.0,1.0,1.0,4.0,1.0,1203.0,24.0
106,2.0,3.0,53.0,1.0,6.0,1.0,4.0,4.0,1.0,1203.0,24.0
107,5.0,4.0,44.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
108,5.0,4.0,25.0,1.0,4.0,2.0,3.0,4.0,1.0,1203.0,24.0
109,5.0,4.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
110,5.0,3.0,42.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
111,5.0,4.0,36.0,1.0,6.0,2.0,2.0,4.0,1.0,1203.0,24.0
112,6.0,3.0,7.0,1.0,0.0,1.0,3.0,4.0,1.0,1203.0,24.0
113,5.0,4.0,28.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
114,2.0,2.0,36.0,1.0,6.0,1.0,1.0,4.0,1.0,1203.0,24.0
115,5.0,4.0,4.0,1.0,4.0,2.0,3.0,4.0,1.0,1203.0,24.0
116,2.0,2.0,33.0,1.0,5.0,1.0,2.0,4.0,1.0,1203.0,24.0
117,5.0,3.0,39.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
118,2.0,2.0,59.0,1.0,5.0,1.0,4.0,1.0,1.0,1203.0,24.0
119,5.0,4.0,6.0,1.0,6.0,2.0,2.0,4.0,1.0,1203.0,24.0
120,5.0,4.0,25.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
121,2.0,3.0,59.0,1.0,6.0,1.0,3.0,4.0,1.0,1203.0,24.0
122,2.0,3.0,46.0,1.0,4.0,1.0,4.0,1.0,1.0,1203.0,24.0
123,6.0,2.0,61.0,1.0,6.0,2.0,2.0,1.0,1.0,1203.0,24.0
124,5.0,4.0,15.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
125,3.0,3.0,43.0,1.0,3.0,1.0,4.0,1.0,1.0,1203.0,24.0
126,6.0,2.0,64.0,1.0,6.0,2.0,2.0,1.0,1.0,1203.0,24.0
127,5.0,3.0,42.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
128,5.0,4.0,40.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
129,5.0,4.0,30.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
130,6.0,3.0,45.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
131,2.0,2.0,30.0,1.0,1.0,1.0,2.0,4.0,1.0,1203.0,24.0
132,5.0,3.0,43.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
133,5.0,2.0,47.0,1.0,4.0,2.0,4.0,1.0,1.0,1203.0,24.0
134,5.0,4.0,35.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
135,5.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1203.0,24.0
136,5.0,4.0,20.0,1.0,1.0,2.0,3.0,1.0,1.0,1203.0,24.0
137,5.0,4.0,4.0,1.0,0.0,2.0,3.0,2.0,1.0,1203.0,24.0
138,4.0,3.0,36.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
139,2.0,2.0,30.0,1.0,1.0,1.0,2.0,4.0,1.0,1203.0,24.0
140,5.0,4.0,39.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
141,6.0,3.0,48.0,1.0,0.0,1.0,3.0,1.0,1.0,1203.0,24.0
142,5.0,3.0,53.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
143,6.0,3.0,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
144,2.0,2.0,35.0,2.0,1.0,1.0,1.0,4.0,3.0,1203.0,24.0
145,5.0,4.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,1203.0,24.0
146,5.0,4.0,6.0,1.0,1.0,2.0,4.0,4.0,1.0,1203.0,24.0
147,5.0,4.0,11.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
148,5.0,4.0,25.0,1.0,3.0,2.0,4.0,4.0,1.0,1203.0,24.0
149,5.0,4.0,5.0,1.0,0.0,1.0,3.0,3.0,1.0,1203.0,24.0
150,5.0,4.0,15.0,1.0,0.0,1.0,2.0,3.0,1.0,1203.0,24.0
151,5.0,4.0,34.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
152,5.0,2.0,57.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
153,5.0,2.0,52.0,1.0,1.0,2.0,4.0,3.0,3.0,1203.0,24.0
154,5.0,4.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1203.0,24.0
155,5.0,4.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,1203.0,24.0
156,5.0,3.0,43.0,1.0,6.0,2.0,2.0,2.0,1.0,1203.0,24.0
157,5.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
158,6.0,3.0,49.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
159,5.0,2.0,65.0,1.0,6.0,2.0,2.0,1.0,1.0,1203.0,24.0
160,5.0,4.0,3.0,1.0,0.0,1.0,3.0,3.0,1.0,1203.0,24.0
161,5.0,3.0,43.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
162,2.0,3.0,36.0,1.0,3.0,1.0,4.0,4.0,1.0,1203.0,24.0
163,5.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1203.0,24.0
164,6.0,2.0,48.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
165,6.0,2.0,48.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
166,5.0,4.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1203.0,24.0
167,5.0,4.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
168,5.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
169,5.0,4.0,7.0,1.0,1.0,2.0,4.0,4.0,1.0,1203.0,24.0
170,5.0,4.0,21.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
171,6.0,3.0,49.0,1.0,0.0,1.0,3.0,1.0,1.0,1203.0,24.0
172,5.0,3.0,44.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
173,5.0,4.0,9.0,1.0,0.0,1.0,3.0,2.0,1.0,1203.0,24.0
174,5.0,2.0,50.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
175,5.0,4.0,4.0,1.0,0.0,1.0,3.0,3.0,1.0,1203.0,24.0
176,5.0,2.0,42.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
177,5.0,4.0,27.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
178,2.0,3.0,37.0,1.0,3.0,1.0,4.0,4.0,1.0,1203.0,24.0
179,6.0,2.0,55.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
180,5.0,2.0,47.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
181,6.0,2.0,62.0,1.0,6.0,2.0,2.0,1.0,1.0,1203.0,24.0
182,5.0,4.0,14.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
183,5.0,4.0,33.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
184,5.0,4.0,13.0,1.0,1.0,2.0,4.0,4.0,1.0,1203.0,24.0
185,4.0,2.0,50.0,1.0,2.0,1.0,4.0,1.0,1.0,1203.0,24.0
186,4.0,2.0,60.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
187,5.0,4.0,40.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
188,5.0,4.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,1203.0,24.0
189,5.0,4.0,24.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
190,5.0,3.0,31.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
191,5.0,4.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
192,5.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,1203.0,24.0
193,5.0,4.0,35.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
194,5.0,4.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,1203.0,24.0
195,3.0,2.0,35.0,1.0,1.0,1.0,2.0,4.0,1.0,1203.0,24.0
196,5.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,1203.0,24.0
197,6.0,3.0,45.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
198,5.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1203.0,24.0
199,3.0,3.0,29.0,1.0,1.0,1.0,4.0,4.0,1.0,1203.0,24.0
200,5.0,4.0,18.0,1.0,6.0,2.0,2.0,4.0,1.0,1203.0,24.0
201,6.0,3.0,49.0,1.0,0.0,1.0,3.0,2.0,1.0,1203.0,24.0
202,3.0,2.0,28.0,1.0,1.0,1.0,3.0,4.0,1.0,1203.0,24.0
203,6.0,2.0,64.0,1.0,6.0,2.0,2.0,1.0,1.0,1203.0,24.0
204,6.0,2.0,56.0,1.0,1.0,2.0,4.0,1.0,3.0,1203.0,24.0
205,5.0,3.0,53.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
206,6.0,4.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
207,2.0,2.0,33.0,1.0,1.0,1.0,2.0,4.0,1.0,1203.0,24.0
208,3.0,3.0,30.0,1.0,1.0,1.0,4.0,4.0,1.0,1203.0,24.0
209,5.0,3.0,39.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
210,2.0,3.0,63.0,1.0,6.0,1.0,4.0,4.0,1.0,1203.0,24.0
211,5.0,4.0,11.0,1.0,0.0,1.0,2.0,4.0,1.0,1203.0,24.0
212,5.0,4.0,14.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
213,5.0,4.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,1203.0,24.0
214,5.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1203.0,24.0
215,2.0,2.0,35.0,1.0,6.0,1.0,1.0,4.0,1.0,1203.0,24.0
216,5.0,4.0,18.0,1.0,6.0,2.0,2.0,4.0,1.0,1203.0,24.0
217,5.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
218,5.0,4.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1203.0,24.0
219,5.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1203.0,24.0
220,5.0,4.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
221,5.0,3.0,33.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
222,5.0,4.0,9.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
223,6.0,3.0,47.0,1.0,0.0,1.0,3.0,2.0,1.0,1203.0,24.0
224,5.0,4.0,5.0,1.0,1.0,2.0,4.0,4.0,1.0,1203.0,24.0
225,5.0,3.0,39.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
226,5.0,4.0,21.0,1.0,4.0,2.0,3.0,4.0,1.0,1203.0,24.0
227,6.0,3.0,48.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
228,2.0,2.0,33.0,1.0,1.0,1.0,2.0,4.0,1.0,1203.0,24.0
229,5.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1203.0,24.0
230,5.0,4.0,6.0,1.0,0.0,2.0,3.0,2.0,1.0,1203.0,24.0
231,2.0,4.0,48.0,1.0,6.0,1.0,2.0,4.0,1.0,1203.0,24.0
232,5.0,4.0,11.0,1.0,1.0,2.0,3.0,2.0,1.0,1203.0,24.0
233,5.0,4.0,27.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
234,5.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,1203.0,24.0
235,2.0,2.0,34.0,1.0,5.0,1.0,2.0,4.0,1.0,1203.0,24.0
236,5.0,3.0,42.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
237,2.0,3.0,45.0,1.0,4.0,1.0,4.0,1.0,1.0,1203.0,24.0
238,6.0,3.0,49.0,1.0,0.0,1.0,3.0,3.0,1.0,1203.0,24.0
239,5.0,4.0,7.0,1.0,1.0,2.0,4.0,3.0,1.0,1203.0,24.0
240,2.0,2.0,33.0,1.0,4.0,1.0,1.0,4.0,3.0,1203.0,24.0
241,2.0,3.0,59.0,1.0,6.0,1.0,2.0,4.0,1.0,1203.0,24.0
242,6.0,3.0,45.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
243,2.0,2.0,38.0,1.0,6.0,1.0,1.0,4.0,1.0,1203.0,24.0
244,5.0,4.0,22.0,1.0,4.0,2.0,3.0,4.0,1.0,1203.0,24.0
245,5.0,4.0,8.0,1.0,1.0,2.0,3.0,2.0,1.0,1203.0,24.0
246,6.0,2.0,63.0,1.0,6.0,2.0,2.0,1.0,1.0,1203.0,24.0
247,2.0,2.0,32.0,1.0,3.0,1.0,2.0,4.0,1.0,1203.0,24.0
248,5.0,4.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,1203.0,24.0
249,5.0,2.0,39.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
250,5.0,3.0,41.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
251,5.0,4.0,17.0,1.0,0.0,2.0,3.0,1.0,1.0,1203.0,24.0
252,6.0,3.0,54.0,1.0,0.0,1.0,3.0,2.0,1.0,1203.0,24.0
253,5.0,3.0,43.0,1.0,6.0,2.0,2.0,4.0,1.0,1203.0,24.0
254,5.0,3.0,42.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
255,5.0,4.0,30.0,1.0,6.0,2.0,2.0,4.0,1.0,1203.0,24.0
256,5.0,4.0,13.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
257,6.0,3.0,48.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
258,5.0,4.0,29.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
259,5.0,4.0,33.0,1.0,6.0,2.0,1.0,4.0,1.0,1203.0,24.0
260,5.0,4.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
261,3.0,3.0,36.0,1.0,2.0,1.0,4.0,1.0,1.0,1203.0,24.0
262,2.0,2.0,33.0,2.0,3.0,1.0,1.0,4.0,3.0,1203.0,24.0
263,4.0,3.0,34.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
264,3.0,2.0,29.0,1.0,1.0,1.0,3.0,4.0,1.0,1203.0,24.0
265,2.0,3.0,37.0,1.0,5.0,1.0,2.0,4.0,1.0,1203.0,24.0
266,5.0,4.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1203.0,24.0
267,5.0,3.0,39.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
268,5.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,1203.0,24.0
269,5.0,4.0,17.0,1.0,0.0,2.0,3.0,1.0,1.0,1203.0,24.0
270,6.0,3.0,54.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
271,2.0,2.0,32.0,1.0,4.0,1.0,2.0,4.0,1.0,1203.0,24.0
272,5.0,2.0,49.0,1.0,1.0,2.0,4.0,1.0,1.0,1203.0,24.0
273,5.0,4.0,9.0,1.0,1.0,2.0,4.0,3.0,1.0,1203.0,24.0
274,2.0,2.0,33.0,1.0,5.0,1.0,1.0,4.0,3.0,1203.0,24.0
275,5.0,3.0,44.0,1.0,1.0,1.0,4.0,1.0,1.0,1203.0,24.0
276,6.0,3.0,51.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
277,6.0,3.0,45.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
278,5.0,2.0,44.0,1.0,1.0,2.0,3.0,2.0,3.0,1203.0,24.0
279,3.0,2.0,39.0,1.0,1.0,1.0,2.0,4.0,2.0,1203.0,24.0
280,2.0,3.0,40.0,1.0,4.0,1.0,4.0,4.0,1.0,1203.0,24.0
281,6.0,3.0,8.0,1.0,0.0,1.0,3.0,4.0,1.0,1203.0,24.0
282,6.0,3.0,47.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
283,2.0,4.0,42.0,1.0,5.0,1.0,2.0,4.0,1.0,1203.0,24.0
284,5.0,2.0,32.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
285,2.0,3.0,47.0,1.0,5.0,1.0,4.0,2.0,1.0,1203.0,24.0
286,5.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,1203.0,24.0
287,6.0,3.0,50.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
288,4.0,3.0,28.0,1.0,0.0,1.0,3.0,4.0,1.0,1203.0,24.0
289,5.0,4.0,10.0,1.0,0.0,1.0,3.0,2.0,1.0,1203.0,24.0
290,5.0,2.0,51.0,1.0,1.0,2.0,3.0,3.0,3.0,1203.0,24.0
291,6.0,3.0,44.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
292,5.0,3.0,35.0,1.0,0.0,1.0,4.0,1.0,1.0,1203.0,24.0
293,2.0,2.0,32.0,1.0,4.0,1.0,2.0,4.0,1.0,1203.0,24.0
294,6.0,3.0,48.0,1.0,0.0,1.0,3.0,2.0,1.0,1203.0,24.0
295,5.0,4.0,21.0,1.0,1.0,2.0,4.0,2.0,1.0,1203.0,24.0
